ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
442,Mazda,Japon,Sedan,Diesel,64,10069.0,Carworld Pacifico,Cali,7439,12050.0,155.0,2025-01-01
443,Dodge,Estados Unidos,Sedan,Gas,100,8896.0,Carworld Pacifico,Cali,5966,10017.0,181.0,2025-01-01
444,Nissan,Japon,Sedan,Gas,151,13473.0,Autoplaza Norte,Bogota,8564,14984.0,138.0,2026-01-01
445,Nissan,Japon,Hatchback,Gas,213,18877.0,Autoplaza Norte,Bogota,15217,22038.0,146.0,2023-01-01
446,Saab,Suecia,Sedan,Gas,159,18240.0,Drivehub Caribe,Barranquilla,12135,21688.0,129.0,2025-01-01
447,Mazda,Japon,Sedan,Diesel,73,17691.0,Primeauto Andino,Pereira,13339,19699.0,129.0,2025-01-01
448,Volvo,Suecia,Sedan,Gas,113,16470.0,Primeauto Andino,Pereira,10100,17158.0,168.0,2025-01-01
449,Peugot,Francia,Sedan,Gas,97,12205.0,Autoplaza Norte,Bogota,7131,13665.0,166.0,2026-01-01
450,Mazda,Japon,Sedan,Gas,84,7984.0,Carworld Pacifico,Cali,5012,9280.0,178.0,2026-01-01
451,Volvo,Suecia,Wagon,Gas,116,16282.0,Velocity Motors,Bucaramanga,9899,19705.0,147.0,2026-01-01
452,Volkswagen,Alemania,Convertible,Gas,94,11245.0,Carworld Pacifico,Cali,8897,13327.0,165.0,2026-01-01
453,Nissan,Japon,Sedan,Gas,161,14110.0,Velocity Motors,Bucaramanga,9850,15028.0,161.0,2025-01-01
454,Audi,Alemania,Sedan,Gas,116,16625.0,Velocity Motors,Bucaramanga,11710,19810.0,78.0,2026-01-01
455,Plymouth,Estados Unidos,Sedan,Gas,69,8036.0,Carworld Pacifico,Cali,7726,8705.0,172.0,2026-01-01
456,Peugot,Francia,Wagon,Diesel,91,17055.0,Autoplaza Norte,Bogota,11951,19967.0,151.0,2025-01-01
457,Honda,Japon,Hatchback,Gas,58,6216.0,Drivehub Caribe,Barranquilla,8970,7119.0,178.0,2026-01-01
458,Renault,Francia,Hatchback,Gas,107,9660.0,Drivehub Caribe,Cali,5996,11125.0,144.0,2025-01-01
459,Toyota,Japon,Convertible,Gas,120,17173.0,Carworld Pacifico,Cali,12799,19726.0,115.0,2026-01-01
460,Dodge,Estados Unidos,Hatchback,Gas,69,6093.0,Autoplaza Norte,Bogota,4035,7374.0,181.0,2026-01-01
461,Subaru,Japon,Wagon,Gas,114,11733.0,Autoplaza Norte,Bogota,8131,13357.0,161.0,2026-01-01
462,Dodge,Estados Unidos,Hatchback,Gas,147,12407.0,Autoplaza Norte,Bogota,7527,14443.0,147.0,2026-01-01
463,Toyota,Japon,Wagon,Gas,65,7295.0,Velocity Motors,Bucaramanga,5834,8567.0,164.0,2023-01-01
464,Mitsubishi,Japon,Sedan,Gas,117,9156.0,Primeauto Andino,Pereira,6082,11517.0,143.0,2024-01-01
465,Alfa-Romero,Italia,Convertible,Gas,102,15459.0,Velocity Motors,Bucaramanga,9363,19180.0,139.0,2026-01-01
466,Volvo,Suecia,Sedan,Gas,164,17935.0,Autoplaza Norte,Bogota,9024,22865.0,119.0,2026-01-01
467,Honda,Japon,Hatchback,Gas,68,6902.0,Carworld Pacifico,Cali,4298,7008.0,206.0,2026-01-01
468,Plymouth,Estados Unidos,Sedan,Gas,69,7377.0,Carworld Pacifico,Cali,8762,8625.0,182.0,2026-01-01
469,Honda,Japon,Hatchback,Gas,75,8448.0,Primeauto Andino,Pereira,5093,9053.0,195.0,2026-01-01
470,Volkswagen,Alemania,Sedan,Gas,103,13321.0,Autoplaza Norte,Bogota,8330,13676.0,173.0,2024-01-01
471,Toyota,Japon,Hatchback,Gas,63,6544.0,Carworld Pacifico,Cali,4100,8346.0,178.0,2026-01-01
472,Toyota,Japon,Sedan,Gas,114,8720.0,MotorCenter Sur,Medellin,5903,10371.0,185.0,2026-01-01
473,Nissan,Japon,Sedan,Gas,66,5373.0,Autoplaza Norte,Bogota,3396,6501.0,155.0,2026-01-01
474,Nissan,Japon,Sedan,Gas,67,7556.0,Autoplaza Norte,Bogota,4303,8823.0,218.0,2026-01-01
475,Renault,Francia,Hatchback,Gas,109,9540.0,Drivehub Caribe,Cali,5864,10321.0,158.0,2025-01-01
476,Toyota,Japon,Hatchback,Gas,69,8624.0,Drivehub Caribe,Barranquilla,5239,8822.0,189.0,2026-01-01
477,Toyota,Japon,Sedan,Diesel,79,10248.0,Carworld Pacifico,Cali,5996,12311.0,136.0,2026-01-01
478,Audi,Alemania,Sedan,Gas,102,13810.0,Velocity Motors,Bucaramanga,8415,15034.0,154.0,2026-01-01
479,Saab,Suecia,Sedan,Gas,162,18238.0,Drivehub Caribe,Barranquilla,12610,20492.0,109.0,2025-01-01
480,Dodge,Estados Unidos,Hatchback,Gas,72,6414.0,Autoplaza Norte,Bogota,3647,7681.0,167.0,2026-01-01
481,Mazda,Japon,Sedan,Gas,84,8305.0,Carworld Pacifico,Cali,5141,10088.0,177.0,2026-01-01
482,Toyota,Japon,Hardtop,Gas,112,11093.0,Primeauto Andino,Pereira,6538,12435.0,186.0,2026-01-01
483,Mazda,Japon,Sedan,Gas,103,6640.0,Primeauto Andino,Pereira,4261,7480.0,167.0,2026-01-01
484,Toyota,Japon,Hatchback,Gas,70,8026.0,MotorCenter Sur,Medellin,6127,8896.0,141.0,2026-01-01
485,Nissan,Japon,Sedan,Gas,66,7626.0,Autoplaza Norte,Bogota,4389,8567.0,204.0,2026-01-01
486,Jaguar,Reino Unido,Sedan,Gas,260,36300.0,MotorCenter Sur,Medellin,26034,38662.0,56.0,2025-01-01
487,Mercedes-Benz,Alemania,Sedan,Diesel,120,31502.0,Carworld Pacifico,Cali,20548,32424.0,70.0,2025-01-01
488,Peugot,Francia,Wagon,Gas,100,12253.0,Drivehub Caribe,Barranquilla,9321,13212.0,165.0,2023-01-01
489,Toyota,Japon,Hatchback,Gas,70,7399.0,Velocity Motors,Bucaramanga,4314,7633.0,198.0,2026-01-01
490,Plymouth,Estados Unidos,Hatchback,Gas,144,12659.0,Autoplaza Norte,Bogota,7459,14057.0,153.0,2024-01-01
491,Volkswagen,Alemania,Sedan,Gas,110,13152.0,Autoplaza Norte,Bogota,8670,14141.0,141.0,2024-01-01
492,Toyota,Japon,Hatchback,Gas,104,16619.0,Drivehub Caribe,Barranquilla,9927,19724.0,160.0,2026-01-01
493,Toyota,Japon,Wagon,Gas,63,9299.0,Velocity Motors,Bucaramanga,6172,10316.0,142.0,2024-01-01
494,Plymouth,Estados Unidos,Hatchback,Gas,140,12165.0,Autoplaza Norte,Bogota,7230,14523.0,149.0,2024-01-01
495,Mazda,Japon,Hatchback,Gas,81,10880.0,Carworld Pacifico,Cali,7392,11623.0,153.0,2026-01-01
496,Mitsubishi,Japon,Sedan,Gas,91,6526.0,Carworld Pacifico,Cali,4719,8247.0,186.0,2025-01-01
497,Dodge,Estados Unidos,Hatchback,Gas,67,6276.0,MotorCenter Sur,Medellin,3994,6602.0,218.0,2026-01-01
498,Mitsubishi,Japon,Hatchback,Gas,65,7037.0,Velocity Motors,Bucaramanga,4887,7691.0,186.0,2026-01-01
499,Volkswagen,Alemania,Hatchback,Gas,91,10151.0,Velocity Motors,Bucaramanga,9233,10861.0,206.0,2025-01-01
500,Mitsubishi,Japon,Sedan,Gas,118,9334.0,Carworld Pacifico,Cali,6029,11226.0,179.0,2024-01-01
501,Dodge,Estados Unidos,Hatchback,Gas,98,7801.0,Carworld Pacifico,Cali,5960,8958.0,148.0,2024-01-01
502,Saab,Suecia,Sedan,Gas,111,15527.0,Velocity Motors,Bucaramanga,10175,17925.0,107.0,2026-01-01
503,Volvo,Suecia,Wagon,Gas,117,16369.0,Velocity Motors,Bucaramanga,9694,18279.0,183.0,2026-01-01
504,Toyota,Japon,Hatchback,Gas,105,16103.0,Drivehub Caribe,Barranquilla,9478,19011.0,131.0,2026-01-01
505,Mazda,Japon,Hatchback,Gas,138,15486.0,Velocity Motors,Cali,11189,17403.0,182.0,2026-01-01
506,Nissan,Japon,Sedan,Gas,66,7350.0,Velocity Motors,Bucaramanga,5376,8381.0,173.0,2025-01-01
507,Peugot,Francia,Wagon,Gas,98,12106.0,Drivehub Caribe,Barranquilla,9185,13712.0,174.0,2023-01-01
508,Mazda,Japon,Hatchback,Gas,67,6603.0,Carworld Pacifico,Cali,5111,7883.0,182.0,2025-01-01
509,Mazda,Japon,Hatchback,Gas,99,12995.0,MotorCenter Sur,Medellin,9465,14367.0,190.0,2024-01-01
510,Mazda,Japon,Hatchback,Gas,70,5266.0,Carworld Pacifico,Cali,3164,6271.0,165.0,2026-01-01
511,Volvo,Suecia,Sedan,Diesel,111,22899.0,Primeauto Andino,Pereira,17715,23523.0,116.0,2024-01-01
512,Toyota,Japon,Wagon,Gas,66,6974.0,Primeauto Andino,Cali,4011,8171.0,153.0,2026-01-01
513,Toyota,Japon,Sedan,Gas,108,9250.0,Carworld Pacifco,Cali,6719,10400.0,167.0,2025-01-01
514,Toyota,Japon,Hardtop,Gas,116,9669.0,Autoplaza Norte,Bogota,5990,10941.0,140.0,2024-01-01
515,Volvo,Suecia,Sedan,Gas,115,16204.0,Primeauto Andino,Pereira,10317,17636.0,163.0,2025-01-01
516,Dodge,Estados Unidos,Hatchback,Gas,70,6445.0,Autoplaza Norte,Bogota,3654,7604.0,171.0,2026-01-01
517,Toyota,Japon,Wagon,Gas,157,15700.0,Autoplaza Norte,Bogota,10829,17358.0,144.0,2025-01-01
518,Bmw,Alemania,Sedan,Gas,122,24109.0,Velocity Motors,Bucaramanga,17104,27149.0,108.0,2026-01-01
519,Nissan,Japon,Hardtop,Gas,71,8888.0,Carworld Pacifico,Cali,5575,9274.0,189.0,2025-01-01
520,Plymouth,Estados Unidos,Sedan,Gas,68,7489.0,Carworld Pacifico,Cali,8919,8719.0,178.0,2026-01-01
521,Mercedes-Benz,Alemania,Hardtop,Gas,179,44342.0,Primeauto Andino,Pereira,28211,50087.0,1.0,2023-01-01
522,Honda,Japon,Hatchback,Gas,57,6577.0,Drivehub Caribe,Barranquilla,9133,7071.0,195.0,2026-01-01
523,Honda,Japon,Sedan,Gas,88,8923.0,Carworld Pacifico,Cali,6175,10991.0,214.0,2025-01-01
524,Toyota,Japon,Hatchback,Gas,104,9498.0,Velocity Motors,Bucaramanga,6827,11962.0,192.0,2023-01-01
525,Mercedes-Benz,Alemania,Sedan,Diesel,124,26556.0,Autoplaza Norte,Bogota,18530,28424.0,68.0,2026-01-01
526,Mazda,Japon,Sedan,Gas,123,18220.0,Drivehub Caribe,Barranquilla,12381,20005.0,139.0,2026-01-01
527,Volkswagen,Alemania,Convertible,Gas,89,11144.0,Carworld Pacifico,Cali,8862,13381.0,150.0,2026-01-01
528,Dodge,Estados Unidos,Hatchback,Gas,149,13503.0,Autoplaza Norte,Bogota,7450,14443.0,140.0,2026-01-01
529,Volkswagen,Alemania,Sedan,Gas,105,9703.0,Primeauto Andino,Pereira,5541,10959.0,184.0,2026-01-01
530,Volkswagen,Alemania,Convertible,Gas,86,11082.0,Carworld Pacifico,Cali,9251,13332.0,154.0,2026-01-01
531,Plymouth,Estados Unidos,Wagon,Gas,92,9476.0,MotorCenter Sur,Medellin,6485,10452.0,151.0,2026-01-01
532,Honda,Japon,Hatchback,Gas,75,7293.0,Carworld Pacifico,Cali,4173,7708.0,177.0,2026-01-01
533,Honda,Japon,Hatchback,Gas,57,5397.0,MotorCenter Sur,Medellin,3912,6195.0,218.0,2025-01-01
534,Mazda,Japon,Sedan,Gas,81,8968.0,Carworld Pacifico,Cali,5324,9694.0,174.0,2026-01-01
535,Plymouth,Estados Unidos,Hatchback,Gas,98,8001.0,Autoplaza Norte,Bogota,5047,8838.0,180.0,2026-01-01
536,Honda,Japon,Hatchback,Gas,76,6848.0,Drivehub Caribe,Barranquilla,4620,7874.0,175.0,2026-01-01
537,Nissan,Japon,Sedan,Gas,68,7130.0,Velocity Motors,Bucaramanga,5534,9019.0,161.0,2025-01-01
538,Dodge,Estados Unidos,Hatchback,Gas,67,6356.0,MotorCenter Sur,Medellin,4065,6586.0,195.0,2026-01-01
539,Peugot,Francia,Sedan,Gas,97,15840.0,Autoplaza Norte,Bogota,8913,17745.0,180.0,2026-01-01
540,Audi,Alemania,Sedan,Gas,116,17459.0,Velocity Motors,Bucaramanga,11512,19673.0,76.0,2026-01-01
541,Subaru,Japon,Wagon,Gas,83,7257.0,Carworld Pacifico,Cali,4400,8181.0,206.0,2026-01-01
542,Bmw,Alemania,Sedan,Gas,123,21065.0,Drive Hub Caribe,Barranquilla,11836,23770.0,103.0,2026-01-01
543,Honda,Japon,Sedan,Gas,88,10270.0,Carworld Pacifico,Cali,6308,10724.0,137.0,2024-01-01
544,Honda,Japon,Wagon,Gas,70,6955.0,Primeauto Andino,Cali,5162,7779.0,155.0,2026-01-01
545,Toyota,Japon,Hatchback,Gas,115,10954.0,Carworld Pacifico,Cali,6662,11940.0,119.0,2026-01-01
546,Bmw,Alemania,Sedan,Gas,93,17260.0,Carworld Pacifico,Cali,10976,17409.0,160.0,2023-01-01
547,Nissan,Japon,Sedan,Gas,69,5118.0,Autoplaza Norte,Bogota,3547,6742.0,179.0,2026-01-01
548,Plymouth,Estados Unidos,Sedan,Gas,68,6740.0,Autoplaza Norte,Bogota,4085,7389.0,218.0,2026-01-01
549,Nissan,Japon,Hatchback,Gas,166,18091.0,Autoplaza Norte,Bogota,11962,21067.0,106.0,2025-01-01
550,Subaru,Japon,Hatchback,Gas,76,7951.0,MotorCenter Sur,Medellin,8515,8651.0,200.0,2026-01-01
551,Toyota,Japon,Sedan,Gas,113,9137.0,MotorCenter Sur,Medellin,6083,10227.0,198.0,2026-01-01
552,Mitsubishi,Japon,Hatchback,Gas,142,12921.0,MotorCenter Sur,Medellin,7080,14603.0,143.0,2026-01-01
553,Toyota,Japon,Hardtop,Gas,118,11043.0,Primeauto Andino,Pereira,6550,12468.0,181.0,2026-01-01
554,Mazda,Japon,Sedan,Diesel,71,18417.0,Primeauto Andino,Pereira,13716,20205.0,136.0,2025-01-01
555,Volvo,Suecia,Sedan,Gas,160,19536.0,Carworld Pacifico,Cali,11018,22285.0,101.0,2026-01-01
556,Nissan,Japon,Hatchback,Gas,166,16921.0,Autoplaza Norte,Bogota,9656,20875.0,116.0,2024-01-01
557,Toyota,Japon,Hatchback,Gas,61,6559.0,Velocity Motors,Bucaramanga,4323,7351.0,178.0,2026-01-01
558,Toyota,Japon,Hatchback,Gas,166,15442.0,MotorCenter Sur,Medellin,9115,17682.0,130.0,2026-01-01
559,Toyota,Japon,Sedan,Gas,72,8141.0,Carworld Pacifico,Cali,4858,8842.0,181.0,2025-01-01
560,Toyota,Japon,Hatchback,Gas,89,10311.0,Carworld Pacifico,Cali,6567,11395.0,183.0,2026-01-01
561,Peugot,Francia,Wagon,Diesel,98,14180.0,Drivehub Caribe,Barranquilla,10222,16353.0,138.0,2026-01-01
562,Audi,Alemania,Sedan,Gas,143,25476.0,Drivehub Caribe,Barranquilla,13956,28213.0,93.0,2026-01-01
563,Nissan,Japon,Wagon,Gas,153,14014.0,Velocity Motors,Bucaramanga,9402,16184.0,133.0,2023-01-01
564,Honda,Japon,Hatchback,Gas,84,7514.0,Primeauto Andino,Pereira,4927,8761.0,152.0,2026-01-01
565,Volkswagen,Alemania,Sedan,Diesel,50,7504.0,Primeauto Andino,Cali,5277,9024.0,194.0,2024-01-01
566,Mazda,Japon,Hatchback,Gas,67,5315.0,Carworld Pacifico,Cali,3148,6173.0,202.0,2026-01-01
567,Jaguar,Reino Unido,Sedan,Gas,179,36170.0,Autoplaza Norte,Bogota,23830,36792.0,52.0,2026-01-01
568,Mazda,Japon,Sedan,Gas,100,6719.0,Primeauto Andino,Pereira,4510,7554.0,174.0,2026-01-01
569,Saab,Suecia,Sedan,Gas,112,11692.0,Autoplaza Norte,Bogota,7376,13772.0,202.0,2026-01-01
570,Peugot,Francia,Sedan,Gas,136,18637.0,MotorCenter Sur,Medellin,11048,20349.0,130.0,2024-01-01
571,Volvo,Suecia,Sedan,Gas,113,12385.0,Drivehub Caribe,Barranquilla,8712,13685.0,179.0,2026-01-01
572,Mitsubishi,Japon,Sedan,Gas,88,8521.0,Primeauto Andino,Pereira,8275,8860.0,172.0,2026-01-01
573,Mazda,Japon,Hatchback,Gas,91,9730.0,MotorCenter Sur,Medellin,5185,10240.0,171.0,2025-01-01
574,Bmw,Alemania,Sedan,Gas,96,16641.0,Velocity Motors,Bucaramanga,12053,18252.0,178.0,2023-01-01
575,Alfa-Romero,Italia,Convertible,Gas,109,16837.0,Velocity Motors,Bucaramanga,8919,19467.0,121.0,2026-01-01
576,Mitsubishi,Japon,Hatchback,Gas,68,6554.0,Velocity Motors,Bucaramanga,4917,7723.0,167.0,2026-01-01
577,Volkswagen,Alemania,Hatchback,Gas,91,9348.0,Velocity Motors,Bucaramanga,8403,10838.0,211.0,2025-01-01
578,Peugot,Francia,Sedan,Diesel,95,12922.0,Carworld Pacifico,Cali,9366,15925.0,116.0,2026-01-01
579,Volkswagen,Alemania,Sedan,Gas,86,7670.0,Autoplaza Norte,Bogota,4429,8917.0,205.0,2026-01-01
580,Dodge,Estados Unidos,Hatchback,Gas,68,5290.0,Velocity Motors,Bucaramanga,3620,6576.0,174.0,2024-01-01
581,Chevrolet,Estados Unidos,Hatchback,Gas,74,6674.0,Motor Center Sur,Medellin,4237,7706.0,208.0,2024-01-01
582,Toyota,Japon,Hatchback,Gas,114,11659.0,Carworld Pacifico,Cali,7235,12075.0,138.0,2026-01-01
583,Dodge,Estados Unidos,Hatchback,Gas,71,6462.0,Autoplaza Norte,Bogota,3839,7182.0,173.0,2026-01-01
584,Bmw,Alemania,Sedan,Gas,99,16742.0,Carworld Pacifico,Cali,10591,17923.0,158.0,2023-01-01
585,Mitsubishi,Japon,Hatchback,Gas,145,14401.0,Primeauto Andino,Pereira,10126,17521.0,140.0,2026-01-01
586,Volkswagen,Alemania,Convertible,Gas,87,11986.0,Carworld Pacifico,Cali,8622,12785.0,120.0,2026-01-01
587,Subaru,Japon,Sedan,Gas,83,7766.0,Drivehub Caribe,Barranquilla,5333,8437.0,202.0,2026-01-01
588,Chevrolet,Estados Unidos,Sedan,Gas,74,6697.0,Carworld Pacifico,Cali,3994,7506.0,201.0,2024-01-01
589,Toyota,Japon,Convertible,Gas,116,17548.0,Carworld Pacifico,Cali,12755,17300.0,136.0,2026-01-01
590,Toyota,Japon,Sedan,Gas,103,8841.0,Carworld Pacifco,Cali,6386,10576.0,170.0,2025-01-01
591,Toyota,Japon,Hatchback,Gas,67,7832.0,MotorCenter Sur,Medellin,6166,8922.0,148.0,2026-01-01
592,Volkswagen,Alemania,Sedan,Gas,84,7628.0,Autoplaza Norte,Bogota,4944,9017.0,208.0,2026-01-01
593,Mazda,Japon,Hatchback,Gas,64,6039.0,Autoplaza Norte,Bogota,3662,7243.0,160.0,2025-01-01
594,Volvo,Suecia,Sedan,Gas,110,16878.0,MotorCenter Sur,Medellin,9999,18691.0,120.0,2026-01-01
595,Mercedes-Benz,Alemania,Sedan,Diesel,124,24402.0,Autoplaza Norte,Bogota,18270,27904.0,78.0,2026-01-01
596,Toyota,Japon,Sedan,Gas,117,9287.0,MotorCenter Sur,Medellin,5962,9445.0,192.0,2026-01-01
597,Plymouth,Estados Unidos,Hatchback,Gas,112,7972.0,Autoplaza Norte,Bogota,4838,8724.0,187.0,2026-01-01
598,Toyota,Japon,Sedan,Gas,69,7154.0,Drivehub Caribe,Barranquilla,4863,8457.0,194.0,2025-01-01
599,Renault,Francia,Wagon,Gas,109,8997.0,Primeauto Andino,Pereira,5869,10134.0,151.0,2026-01-01
600,Saab,Suecia,Sedan,Gas,111,12343.0,Autoplaza Norte,Bogota,6911,14276.0,172.0,2026-01-01
601,Porsche,Alemania,Hardtop,Gas,206,32969.0,Velocity Motors,Bucaramanga,21393,38924.0,57.0,2026-01-01
602,Toyota,Japon,Sedan,Gas,71,7426.0,Drivehub Caribe,Barranquilla,5128,8599.0,183.0,2025-01-01
603,Toyota,Japon,Hatchback,Gas,62,6524.0,Carworld Pacifico,Cali,3921,7603.0,188.0,2026-01-01
604,Dodge,Estados Unidos,Wagon,Gas,88,9240.0,Autoplaza Norte,Bogota,6227,10841.0,184.0,2023-01-01
605,Toyota,Japon,Hardtop,Gas,114,11504.0,Primeauto Andino,Pereira,6636,12206.0,201.0,2026-01-01
606,Peugot,Francia,Wagon,Diesel,90,13814.0,Drivehub Caribe,Barranquilla,9848,15969.0,136.0,2026-01-01
607,Mercedes-Benz,Alemania,Sedan,Diesel,116,25133.0,Autoplaza Norte,Bogota,18238,27007.0,73.0,2026-01-01
608,Nissan,Japon,Hatchback,Gas,164,17994.0,Autoplaza Norte,Bogota,11913,20600.0,111.0,2025-01-01
609,Volvo,Suecia,Sedan,Gas,160,18722.0,Autoplaza Norte,Bogota,8835,22441.0,124.0,2026-01-01
610,Toyota,Japon,Sedan,Gas,90,10972.0,Primeauto Andino,Cali,7240,13976.0,172.0,2025-01-01
611,Toyota,Japon,Hatchback,Gas,116,11803.0,Carworld Pacifico,Cali,6504,12384.0,156.0,2026-01-01
612,Nissan,Japon,Sedan,Gas,71,7534.0,Autoplaza Norte,Bogota,4802,8579.0,180.0,2026-01-01
613,Toyota,Japon,Hatchback,Gas,70,8598.0,Drivehub Caribe,Barranquilla,5002,8687.0,188.0,2026-01-01
614,Mitsubishi,Japon,Hatchback,Gas,113,9992.0,MotorCenter Sur,Medellin,5865,10799.0,187.0,2025-01-01
615,Subaru,Japon,Sedan,Gas,86,7322.0,Primeauto Andino,Pereira,3771,7942.0,184.0,2023-01-01
616,Saab,Suecia,Hatchback,Gas,116,12211.0,Drivehub Caribe,Barranquilla,8926,12833.0,209.0,2026-01-01
617,Mazda,Japon,Sedan,Gas,105,6506.0,Primeauto Andino,Pereira,4273,7819.0,206.0,2026-01-01
618,Mazda,Japon,Hatchback,Gas,107,11095.0,Autoplaza Norte,Bogota,9422,12857.0,148.0,2024-01-01
619,Bmw,Alemania,Sedan,Gas,126,22245.0,Primeauto Andino,Pereira,13334,23563.0,123.0,2026-01-01
620,Dodge,Estados Unidos,Hatchback,Gas,151,13080.0,Autoplaza Norte,Bogota,7254,15173.0,139.0,2026-01-01
621,Nissan,Japon,Sedan,Diesel,56,6673.0,Primeauto Andino,Pereira,8389,7558.0,170.0,2025-01-01
622,Nissan,Japon,Hatchback,Gas,99,8725.0,Carworld Pacifico,Cali,6646,9697.0,163.0,2026-01-01
623,Honda,Japon,Hatchback,Gas,77,7322.0,Carworld Pacifico,Cali,4391,8014.0,198.0,2026-01-01
624,Mitsubishi,Japon,Sedan,Gas,85,8109.0,Primeauto Andino,Pereira,8524,8630.0,158.0,2026-01-01
625,Plymouth,Estados Unidos,Hatchback,Gas,149,12535.0,Autoplaza Norte,Bogota,7211,15275.0,145.0,2024-01-01
626,Jaguar,Reino Unido,Sedan,Gas,250,37765.0,MotorCenter Sur,Medellin,25469,36666.0,62.0,2025-01-01
627,Mercedes-Benz,Alemania,Sedan,Diesel,120,30442.0,Carworld Pacifico,Cali,21147,35158.0,75.0,2025-01-01
628,Mitsubishi,Japon,Hatchback,Gas,71,5238.0,Carworld Pacifico,Cali,3329,6525.0,187.0,2023-01-01
629,Nissan,Japon,Hatchback,Gas,165,17326.0,Autoplaza Norte,Bogota,9336,19403.0,115.0,2024-01-01
630,Mitsubishi,Japon,Hatchback,Gas,72,5463.0,Carworld Pacifico,Cali,3516,6327.0,188.0,2023-01-01
631,Toyota,Japon,Hatchback,Gas,61,6601.0,Carworld Pacifico,Cali,4164,7854.0,187.0,2026-01-01
632,Mercedes-Benz,Alemania,Wagon,Diesel,118,29149.0,Carworld Pacifico,Cali,21103,30607.0,87.0,2026-01-01
633,Nissan,Japon,Sedan,Diesel,55,7148.0,Primeauto Andino,Pereira,8778,7657.0,161.0,2025-01-01
634,Mitsubishi,Japon,Hatchback,Gas,102,7821.0,MotorCenter Sur,Medellin,4544,7939.0,212.0,2026-01-01
635,Honda,Japon,Hatchback,Gas,86,7823.0,Primeauto Andino,Pereira,5021,8873.0,192.0,2026-01-01
636,Subaru,Japon,Sedan,Gas,85,7142.0,Primeauto Andino,Pereira,3835,8799.0,200.0,2023-01-01
637,Mazda,Japon,Hatchback,Gas,67,5215.0,Carworld Pacifico,Cali,3078,6421.0,185.0,2026-01-01
638,Mazda,Japon,Sedan,Gas,85,10322.0,Carworld Pacifco,Cali,7157,11510.0,144.0,2025-01-01
639,Toyota,Japon,Sedan,Gas,68,8276.0,Carworld Pacifico,Cali,4657,8668.0,209.0,2025-01-01
640,Volvo,Suecia,Sedan,Gas,116,13191.0,Drivehub Caribe,Barranquilla,9111,13423.0,179.0,2026-01-01
641,Subaru,Japon,Hatchback,Gas,69,5126.0,Autoplaza Norte,Bogota,3097,5766.0,166.0,2024-01-01
642,Volkswagen,Alemania,Sedan,Gas,97,9712.0,Autoplaza Norte,Bogota,6004,11327.0,194.0,2026-01-01
643,Toyota,Japon,Hatchback,Gas,91,10012.0,Carworld Pacifico,Cali,6410,11500.0,182.0,2026-01-01
644,Nissan,Japon,Hatchback,Gas,96,8940.0,Carworld Pacifico,Cali,6524,10229.0,144.0,2026-01-01
645,Toyota,Japon,Sedan,Diesel,55,7951.0,Carworld Pacifico,Cali,4491,8468.0,218.0,2024-01-01
646,Mercedes-Benz,Alemania,Hardtop,Diesel,131,30352.0,MotorCenter Sur,Medellin,19238,31933.0,94.0,2025-01-01
647,Nissan,Japon,Hatchback,Gas,69,7656.0,MotorCenter Sur,Medellin,5039,8898.0,202.0,2026-01-01
648,Peugot,Francia,Wagon,Diesel,94,14065.0,Drivehub Caribe,Barranquilla,10004,16317.0,151.0,2026-01-01
649,Volvo,Suecia,Wagon,Gas,106,17133.0,Velocity Motors,Bucaramanga,9731,18541.0,160.0,2026-01-01
650,Toyota,Japon,Sedan,Diesel,71,10735.0,Carworld Pacifico,Cali,6112,12325.0,152.0,2026-01-01
651,Nissan,Japon,Sedan,Gas,151,14604.0,Autoplaza Norte,Bogota,8566,14575.0,156.0,2026-01-01
652,Saab,Suecia,Sedan,Gas,107,15305.0,Velocity Motors,Bucaramanga,10264,18374.0,124.0,2026-01-01
653,Honda,Japon,Sedan,Gas,106,13092.0,Autoplaza Norte,Bogota,8275,14063.0,160.0,2026-01-01
654,Toyota,Japon,Sedan,Gas,111,9038.0,MotorCenter Sur,Medellin,5854,10012.0,178.0,2026-01-01
655,Peugot,Francia,Wagon,Diesel,99,16865.0,Autoplaza Norte,Bogota,12237,18753.0,144.0,2025-01-01
656,Peugot,Francia,Wagon,Diesel,95,13981.0,Drivehub Caribe,Barranquilla,10720,17236.0,153.0,2026-01-01
657,Toyota,Japon,Sedan,Diesel,56,8132.0,Carworld Pacifico,Cali,4569,8554.0,213.0,2024-01-01
658,Renault,Francia,Hatchback,Gas,103,10006.0,Drivehub Caribe,Cali,6195,10707.0,130.0,2025-01-01
659,Bmw,Alemania,Sedan,Gas,182,32116.0,MotorCenter Sur,Medellin,22563,35833.0,76.0,2026-01-01
660,Mazda,Japon,Sedan,Gas,89,8467.0,Carworld Pacifico,Cali,5112,9587.0,167.0,2026-01-01
661,Honda,Japon,Wagon,Gas,70,7210.0,Primeauto Andino,Cali,5744,8999.0,123.0,2026-01-01
662,Toyota,Japon,Hatchback,Gas,58,6938.0,Velocity Motors,Bucaramanga,4303,7429.0,183.0,2026-01-01
