ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
489,Toyota,Japon,Hatchback,Gas,70,7399,Velocitymotors,Bucaramanga,4314,7633,198,2026-01-01
490,Plymouth,Estados Unidos,Hatchback,Gas,144,12659,Autoplaza Norte,Bogota,7459,14057,153,2024-01-01
491,Volkswagen,Alemania,Sedan,Gas,110,13152,Autoplaza Norte,Bogota,8670,14141,141,2024-01-01
492,Toyota,Japon,Hatchback,Gas,104,16619,Drivehub Caribe,Barranquilla,9927,19724,160,2026-01-01
493,Toyota,Japon,Wagon,Gas,63,9299,Velocitymotors,Bucaramanga,6172,10316,142,2024-01-01
494,Plymouth,Estados Unidos,Hatchback,Gas,140,12165,Autoplaza Norte,Bogota,7230,14523,149,2024-01-01
495,Mazda,Japon,Hatchback,Gas,81,10880,Carworld Pacifico,Cali,7392,11623,153,2026-01-01
496,Mitsubishi,Japon,Sedan,Gas,91,6526,Carworld Pacifico,Cali,4719,8247,186,2025-01-01
497,Dodge,Estados Unidos,Hatchback,Gas,67,6276,Motorcenter Sur,Medellin,3994,6602,218,2026-01-01
498,Mitsubishi,Japon,Hatchback,Gas,65,7037,Velocitymotors,Bucaramanga,4887,7691,186,2026-01-01
499,Volkswagen,Alemania,Hatchback,Gas,91,10151,Velocitymotors,Bucaramanga,9233,10861,206,2025-01-01
500,Mitsubishi,Japon,Sedan,Gas,118,9334,Carworld Pacifico,Cali,6029,11226,179,2024-01-01
501,Dodge,Estados Unidos,Hatchback,Gas,98,7801,Carworld Pacifico,Cali,5960,8958,148,2024-01-01
502,Saab,Suecia,Sedan,Gas,111,15527,Velocitymotors,Bucaramanga,10175,17925,107,2026-01-01
503,Volvo,Suecia,Wagon,Gas,117,16369,Velocitymotors,Bucaramanga,9694,18279,183,2026-01-01
504,Toyota,Japon,Hatchback,Gas,105,16103,Drivehub Caribe,Barranquilla,9478,19011,131,2026-01-01
505,Mazda,Japon,Hatchback,Gas,138,15486,Velocitymotors,Cali,11189,17403,182,2026-01-01
506,Nissan,Japon,Sedan,Gas,66,7350,Velocitymotors,Bucaramanga,5376,8381,173,2025-01-01
507,Peugot,Francia,Wagon,Gas,98,12106,Drivehub Caribe,Barranquilla,9185,13712,174,2023-01-01
508,Mazda,Japon,Hatchback,Gas,67,6603,Carworld Pacifico,Cali,5111,7883,182,2025-01-01
509,Mazda,Japon,Hatchback,Gas,99,12995,Motorcenter Sur,Medellin,9465,14367,190,2024-01-01
510,Mazda,Japon,Hatchback,Gas,70,5266,Carworld Pacifico,Cali,3164,6271,165,2026-01-01
511,Volvo,Suecia,Sedan,Diesel,111,22899,Primeauto Andiino,Pereira,17715,23523,116,2024-01-01
512,Toyota,Japon,Wagon,Gas,66,6974,Primeauto Andino,Cali,4011,8171,153,2026-01-01
513,Toyota,Japon,Sedan,Gas,108,9250,Carworld Pacifco,Cali,6719,10400,167,2025-01-01
514,Toyota,Japon,Hardtop,Gas,116,9669,Autoplaza Norte,Bogota,5990,10941,140,2024-01-01
515,Volvo,Suecia,Sedan,Gas,115,16204,Primeauto Andino,Pereira,10317,17636,163,2025-01-01
516,Dodge,Estados Unidos,Hatchback,Gas,70,6445,Autoplaza Norte,Bogota,3654,7604,171,2026-01-01
517,Toyota,Japon,Wagon,Gas,157,15700,Autoplaza Norte,Bogota,10829,17358,144,2025-01-01
518,Bmw,Alemania,Sedan,Gas,122,24109,Velocitymotors,Bucaramanga,17104,27149,108,2026-01-01
519,Nissan,Japon,Hardtop,Gas,71,8888,Carworld Pacifico,Cali,5575,9274,189,2025-01-01
520,Plymouth,Estados Unidos,Sedan,Gas,68,7489,Carworld Pacifico,Cali,8919,8719,178,2026-01-01
521,Mercedes-Benz,Alemania,Hardtop,Gas,179,44342,Primeauto Andino,Pereira,28211,50087,1,2023-01-01
522,Honda,Japon,Hatchback,Gas,57,6577,Drivehub Caribee,Barranquilla,9133,7071,195,2026-01-01
523,Honda,Japon,Sedan,Gas,88,8923,Carworld Pacifico,Cali,6175,10991,214,2025-01-01
524,Toyota,Japon,Hatchback,Gas,104,9498,Velocitymotor,Bucaramanga,6827,11962,192,2023-01-01
525,Mercedes-Benz,Alemania,Sedan,Diesel,124,26556,Autoplaza Norte,Bogota,18530,28424,68,2026-01-01
526,Mazda,Japon,Sedan,Gas,123,18220,Drivehub Caribe,Barranquilla,12381,20005,139,2026-01-01
527,Volkswagen,Alemania,Convertible,Gas,89,11144,Carworld Pacifico,Cali,8862,13381,150,2026-01-01
528,Dodge,Estados Unidos,Hatchback,Gas,149,13503,Autoplaza Norte,Bogota,7450,14443,140,2026-01-01
529,Volkswagen,Alemania,Sedan,Gas,105,9703,Primeauto Andino,Pereira,5541,10959,184,2026-01-01
530,Volkswagen,Alemania,Convertible,Gas,86,11082,Carworld Pacifico,Cali,9251,13332,154,2026-01-01
531,Plymouth,Estados Unidos,Wagon,Gas,92,9476,Motorcenter Sur,Medellin,6485,10452,151,2026-01-01
532,Honda,Japon,Hatchback,Gas,75,7293,Carworld Pacifico,Cali,4173,7708,177,2026-01-01
533,Honda,Japon,Hatchback,Gas,57,5397,Motorcenter Sur,Medellin,3912,6195,218,2025-01-01
534,Mazda,Japon,Sedan,Gas,81,8968,Carworld Pacifico,Cali,5324,9694,174,2026-01-01
535,Plymouth,Estados Unidos,Hatchback,Gas,98,8001,Autoplaza Norte,Bogota,5047,8838,180,2026-01-01
536,Honda,Japon,Hatchback,Gas,76,6848,Drivehub Caribe,Barranquilla,4620,7874,175,2026-01-01
537,Nissan,Japon,Sedan,Gas,68,7130,Velocitymotors,Bucaramanga,5534,9019,161,2025-01-01
538,Dodge,Estados Unidos,Hatchback,Gas,67,6356,Motorcenter Sur,Medellin,4065,6586,195,2026-01-01
539,Peugot,Francia,Sedan,Gas,97,15840,Autoplaza Norte,Bogota,8913,17745,180,2026-01-01
540,Audi,Alemania,Sedan,Gas,116,17459,Velocitymotor,Bucaramanga,11512,19673,76,2026-01-01
541,Subaru,Japon,Wagon,Gas,83,7257,Carworld Pacifico,Cali,4400,8181,206,2026-01-01
542,Bmw,Alemania,Sedan,Gas,123,21065,Drive Hub Caribe,Barranquilla,11836,23770,103,2026-01-01
543,Honda,Japon,Sedan,Gas,88,10270,Carworld Pacifico,Cali,6308,10724,137,2024-01-01
544,Honda,Japon,Wagon,Gas,70,6955,Primeauto Andiino,Cali,5162,7779,155,2026-01-01
545,Toyota,Japon,Hatchback,Gas,115,10954,Carworld Pacifico,Cali,6662,11940,119,2026-01-01
546,Bmw,Alemania,Sedan,Gas,93,17260,Carworld Pacifico,Cali,10976,17409,160,2023-01-01
547,Nissan,Japon,Sedan,Gas,69,5118,Autoplaza Norte,Bogota,3547,6742,179,2026-01-01
548,Plymouth,Estados Unidos,Sedan,Gas,68,6740,Autoplaza Norte,Bogota,4085,7389,218,2026-01-01
549,Nissan,Japon,Hatchback,Gas,166,18091,Autoplaza Norte,Bogota,11962,21067,106,2025-01-01
550,Subaru,Japon,Hatchback,Gas,76,7951,Motorcenter Sur,Medellin,8515,8651,200,2026-01-01
551,Toyota,Japon,Sedan,Gas,113,9137,Motorcenter Sur,Medellin,6083,10227,198,2026-01-01
552,Mitsubishi,Japon,Hatchback,Gas,142,12921,Motorcenter Sur,Medellin,7080,14603,143,2026-01-01
553,Toyota,Japon,Hardtop,Gas,118,11043,Primeauto Andino,Pereira,6550,12468,181,2026-01-01
554,Mazda,Japon,Sedan,Diesel,71,18417,Primeauto Andino,Pereira,13716,20205,136,2025-01-01
555,Volvo,Suecia,Sedan,Gas,160,19536,Carworld Pacifico,Cali,11018,22285,101,2026-01-01
556,Nissan,Japon,Hatchback,Gas,166,16921,Autoplaza Norte,Bogota,9656,20875,116,2024-01-01
557,Toyota,Japon,Hatchback,Gas,61,6559,Velocity Motors,Bucaramanga,4323,7351,178,2026-01-01
558,Toyota,Japon,Hatchback,Gas,166,15442,Motorcenter Sur,Medellin,9115,17682,130,2026-01-01
559,Toyota,Japon,Sedan,Gas,72,8141,Carworld Pacifico,Cali,4858,8842,181,2025-01-01
560,Toyota,Japon,Hatchback,Gas,89,10311,Carworld Pacifico,Cali,6567,11395,183,2026-01-01
561,Peugot,Francia,Wagon,Diesel,98,14180,Drivehub Caribe,Barranquilla,10222,16353,138,2026-01-01
562,Audi,Alemania,Sedan,Gas,143,25476,Drivehub Caribe,Barranquilla,13956,28213,93,2026-01-01
563,Nissan,Japon,Wagon,Gas,153,14014,Velocitymotors,Bucaramanga,9402,16184,133,2023-01-01
564,Honda,Japon,Hatchback,Gas,84,7514,Primeauto Andino,Pereira,4927,8761,152,2026-01-01
565,Volkswagen,Alemania,Sedan,Diesel,50,7504,Primeauto Andino,Cali,5277,9024,194,2024-01-01
566,Mazda,Japon,Hatchback,Gas,67,5315,Carworld Pacifico,Cali,3148,6173,202,2026-01-01
567,Jaguar,Reino Unido,Sedan,Gas,179,36170,Autoplaza Norte,Bogota,23830,36792,52,2026-01-01
568,Mazda,Japon,Sedan,Gas,100,6719,Primeauto Andino,Pereira,4510,7554,174,2026-01-01
569,Saab,Suecia,Sedan,Gas,112,11692,Autoplaza Norte,Bogota,7376,13772,202,2026-01-01
570,Peugot,Francia,Sedan,Gas,136,18637,Motorcenter Sur,Medellin,11048,20349,130,2024-01-01
571,Volvo,Suecia,Sedan,Gas,113,12385,Drivehub Caribe,Barranquilla,8712,13685,179,2026-01-01
572,Mitsubishi,Japon,Sedan,Gas,88,8521,Primeauto Andino,Pereira,8275,8860,172,2026-01-01
573,Mazda,Japon,Hatchback,Gas,91,9730,Motorcenter Sur,Medellin,5185,10240,171,2025-01-01
574,Bmw,Alemania,Sedan,Gas,96,16641,Velocitymotors,Bucaramanga,12053,18252,178,2023-01-01
575,Alfa-Romero,Italia,Convertible,Gas,109,16837,Velocitymotors,Bucaramanga,8919,19467,121,2026-01-01
576,Mitsubishi,Japon,Hatchback,Gas,68,6554,Velocitymotors,Bucaramanga,4917,7723,167,2026-01-01
577,Volkswagen,Alemania,Hatchback,Gas,91,9348,Velocitymotors,Bucaramanga,8403,10838,211,2025-01-01
578,Peugot,Francia,Sedan,Diesel,95,12922,Carworld Pacifico,Cali,9366,15925,116,2026-01-01
579,Volkswagen,Alemania,Sedan,Gas,86,7670,Autoplaza Norte,Bogota,4429,8917,205,2026-01-01
580,Dodge,Estados Unidos,Hatchback,Gas,68,5290,Velocitymotors,Bucaramanga,3620,6576,174,2024-01-01
581,Chevrolet,Estados Unidos,Hatchback,Gas,74,6674,Motor Center Sur,Medellin,4237,7706,208,2024-01-01
582,Toyota,Japon,Hatchback,Gas,114,11659,Carworld Pacifico,Cali,7235,12075,138,2026-01-01
583,Dodge,Estados Unidos,Hatchback,Gas,71,6462,Autoplaza Norte,Bogota,3839,7182,173,2026-01-01
584,Bmw,Alemania,Sedan,Gas,99,16742,Carworld Pacifico,Cali,10591,17923,158,2023-01-01
585,Mitsubishi,Japon,Hatchback,Gas,145,14401,Primeauto Andino,Pereira,10126,17521,140,2026-01-01
586,Volkswagen,Alemania,Convertible,Gas,87,11986,Carworld Pacifico,Cali,8622,12785,120,2026-01-01
587,Subaru,Japon,Sedan,Gas,83,7766,Drivehub Caribe,Barranquilla,5333,8437,202,2026-01-01
588,Chevrolet,Estados Unidos,Sedan,Gas,74,6697,Carworld Pacifico,Cali,3994,7506,201,2024-01-01
589,Toyota,Japon,Convertible,Gas,116,17548,Carworld Pacifico,Cali,12755,17300,136,2026-01-01
590,Toyota,Japon,Sedan,Gas,103,8841,Carworld Pacifco,Cali,6386,10576,170,2025-01-01
591,Toyota,Japon,Hatchback,Gas,67,7832,Motorcenter Sur,Medellin,6166,8922,148,2026-01-01
592,Volkswagen,Alemania,Sedan,Gas,84,7628,Auto Plaza Norte,Bogota,4944,9017,208,2026-01-01
593,Mazda,Japon,Hatchback,Gas,64,6039,Autoplaza Norte,Bogota,3662,7243,160,2025-01-01
594,Volvo,Suecia,Sedan,Gas,110,16878,Motorcenter Sur,Medellin,9999,18691,120,2026-01-01
595,Mercedes-Benz,Alemania,Sedan,Diesel,124,24402,Autoplaza Norte,Bogota,18270,27904,78,2026-01-01
596,Toyota,Japon,Sedan,Gas,117,9287,Motorcenter Sur,Medellin,5962,9445,192,2026-01-01
597,Plymouth,Estados Unidos,Hatchback,Gas,112,7972,Autoplaza Norte,Bogota,4838,8724,187,2026-01-01
598,Toyota,Japon,Sedan,Gas,69,7154,Drivehub Caribe,Barranquilla,4863,8457,194,2025-01-01
599,Renault,Francia,Wagon,Gas,109,8997,Primeauto Andino,Pereira,5869,10134,151,2026-01-01
600,Saab,Suecia,Sedan,Gas,111,12343,Autoplaza Norte,Bogota,6911,14276,172,2026-01-01
601,Porsche,Alemania,Hardtop,Gas,206,32969,Velocitymotors,Bucaramanga,21393,38924,57,2026-01-01
602,Toyota,Japon,Sedan,Gas,71,7426,Drivehub Caribe,Barranquilla,5128,8599,183,2025-01-01
603,Toyota,Japon,Hatchback,Gas,62,6524,Carworld Pacifico,Cali,3921,7603,188,2026-01-01
604,Dodge,Estados Unidos,Wagon,Gas,88,9240,Autoplaza Norte,Bogota,6227,10841,184,2023-01-01
605,Toyota,Japon,Hardtop,Gas,114,11504,Primeauto Andino,Pereira,6636,12206,201,2026-01-01
606,Peugot,Francia,Wagon,Diesel,90,13814,Drivehub Caribe,Barranquilla,9848,15969,136,2026-01-01
607,Mercedes-Benz,Alemania,Sedan,Diesel,116,25133,Autoplaza Norte,Bogota,18238,27007,73,2026-01-01
608,Nissan,Japon,Hatchback,Gas,164,17994,Autoplaza Norte,Bogota,11913,20600,111,2025-01-01
609,Volvo,Suecia,Sedan,Gas,160,18722,Autoplaza Norte,Bogota,8835,22441,124,2026-01-01
610,Toyota,Japon,Sedan,Gas,90,10972,Primeauto Andino,Cali,7240,13976,172,2025-01-01
611,Toyota,Japon,Hatchback,Gas,116,11803,Carworld Pacifico,Cali,6504,12384,156,2026-01-01
612,Nissan,Japon,Sedan,Gas,71,7534,Autoplaza Nrote,Bogota,4802,8579,180,2026-01-01
613,Toyota,Japon,Hatchback,Gas,70,8598,Drivehub Caribe,Barranquilla,5002,8687,188,2026-01-01
614,Mitsubishi,Japon,Hatchback,Gas,113,9992,Motorcenter Sur,Medellin,5865,10799,187,2025-01-01
615,Subaru,Japon,Sedan,Gas,86,7322,Primeauto Andino,Pereira,3771,7942,184,2023-01-01
616,Saab,Suecia,Hatchback,Gas,116,12211,Drivehub Caribe,Barranquilla,8926,12833,209,2026-01-01
617,Mazda,Japon,Sedan,Gas,105,6506,Primeauto Andino,Pereira,4273,7819,206,2026-01-01
618,Mazda,Japon,Hatchback,Gas,107,11095,Autoplaza Norte,Bogota,9422,12857,148,2024-01-01
619,Bmw,Alemania,Sedan,Gas,126,22245,Primeauto Andino,Pereira,13334,23563,123,2026-01-01
620,Dodge,Estados Unidos,Hatchback,Gas,151,13080,Autoplaza Norte,Bogota,7254,15173,139,2026-01-01
621,Nissan,Japon,Sedan,Diesel,56,6673,Primeauto Andino,Pereira,8389,7558,170,2025-01-01
622,Nissan,Japon,Hatchback,Gas,99,8725,Carworld Pacifico,Cali,6646,9697,163,2026-01-01
623,Honda,Japon,Hatchback,Gas,77,7322,Carworld Pacifico,Cali,4391,8014,198,2026-01-01
624,Mitsubishi,Japon,Sedan,Gas,85,8109,Primeauto Andino,Pereira,8524,8630,158,2026-01-01
625,Plymouth,Estados Unidos,Hatchback,Gas,149,12535,Autoplaza Norte,Bogota,7211,15275,145,2024-01-01
626,Jaguar,Reino Unido,Sedan,Gas,250,37765,Motorcenter Sur,Medellin,25469,36666,62,2025-01-01
627,Mercedes-Benz,Alemania,Sedan,Diesel,120,30442,Carworld Pacifico,Cali,21147,35158,75,2025-01-01
628,Mitsubishi,Japon,Hatchback,Gas,71,5238,Carworld Pacifico,Cali,3329,6525,187,2023-01-01
629,Nissan,Japon,Hatchback,Gas,165,17326,Autoplaza Norte,Bogota,9336,19403,115,2024-01-01
630,Mitsubishi,Japon,Hatchback,Gas,72,5463,Carworld Pacifico,Cali,3516,6327,188,2023-01-01
631,Toyota,Japon,Hatchback,Gas,61,6601,Carworld Pacifico,Cali,4164,7854,187,2026-01-01
632,Mercedes-Benz,Alemania,Wagon,Diesel,118,29149,Carworld Pacifico,Cali,21103,30607,87,2026-01-01
633,Nissan,Japon,Sedan,Diesel,55,7148,Primeauto Andino,Pereira,8778,7657,161,2025-01-01
634,Mitsubishi,Japon,Hatchback,Gas,102,7821,Motorcenter Sur,Medellin,4544,7939,212,2026-01-01
635,Honda,Japon,Hatchback,Gas,86,7823,Primeauto Andino,Pereira,5021,8873,192,2026-01-01
636,Subaru,Japon,Sedan,Gas,85,7142,Primeauto Andino,Pereira,3835,8799,200,2023-01-01
637,Mazda,Japon,Hatchback,Gas,67,5215,Carworld Pacifico,Cali,3078,6421,185,2026-01-01
638,Mazda,Japon,Sedan,Gas,85,10322,Car World Pacifico,Cali,7157,11510,144,2025-01-01
639,Toyota,Japon,Sedan,Gas,68,8276,Carworld Pacifico,Cali,4657,8668,209,2025-01-01
640,Volvo,Suecia,Sedan,Gas,116,13191,Drivehub Caribe,Barranquilla,9111,13423,179,2026-01-01
641,Subaru,Japon,Hatchback,Gas,69,5126,Autoplaza Norte,Bogota,3097,5766,166,2024-01-01
642,Volkswagen,Alemania,Sedan,Gas,97,9712,Autoplaza Norte,Bogota,6004,11327,194,2026-01-01
643,Toyota,Japon,Hatchback,Gas,91,10012,Carworld Pacifico,Cali,6410,11500,182,2026-01-01
644,Nissan,Japon,Hatchback,Gas,96,8940,Carworld Pacifico,Cali,6524,10229,144,2026-01-01
645,Toyota,Japon,Sedan,Diesel,55,7951,Carworld Pacifico,Cali,4491,8468,218,2024-01-01
646,Mercedes-Benz,Alemania,Hardtop,Diesel,131,30352,Motorcenter Sur,Medellin,19238,31933,94,2025-01-01
647,Nissan,Japon,Hatchback,Gas,69,7656,Motorcenter Sur,Medellin,5039,8898,202,2026-01-01
648,Peugot,Francia,Wagon,Diesel,94,14065,Drivehub Caribe,Barranquilla,10004,16317,151,2026-01-01
649,Volvo,Suecia,Wagon,Gas,106,17133,Velocitymotors,Bucaramanga,9731,18541,160,2026-01-01
650,Toyota,Japon,Sedan,Diesel,71,10735,Carworld Pacifico,Cali,6112,12325,152,2026-01-01
651,Nissan,Japon,Sedan,Gas,151,14604,Autoplaza Norte,Bogota,8566,14575,156,2026-01-01
652,Saab,Suecia,Sedan,Gas,107,15305,Velocitymotors,Bucaramanga,10264,18374,124,2026-01-01
653,Honda,Japon,Sedan,Gas,106,13092,Autoplaza Norte,Bogota,8275,14063,160,2026-01-01
654,Toyota,Japon,Sedan,Gas,111,9038,Motorcenter Sur,Medellin,5854,10012,178,2026-01-01
655,Peugot,Francia,Wagon,Diesel,99,16865,Autoplaza Norte,Bogota,12237,18753,144,2025-01-01
656,Peugot,Francia,Wagon,Diesel,95,13981,Drivehub Caribe,Barranquilla,10720,17236,153,2026-01-01
657,Toyota,Japon,Sedan,Diesel,56,8132,Carworld Pacifico,Cali,4569,8554,213,2024-01-01
658,Renault,Francia,Hatchback,Gas,103,10006,Drivehub Caribe,Cali,6195,10707,130,2025-01-01
659,Bmw,Alemania,Sedan,Gas,182,32116,Motorcenter Sur,Medellin,22563,35833,76,2026-01-01
660,Mazda,Japon,Sedan,Gas,89,8467,Carworld Pacifico,Cali,5112,9587,167,2026-01-01
661,Honda,Japon,Wagon,Gas,70,7210,Primeauto Andiino,Cali,5744,8999,123,2026-01-01
662,Toyota,Japon,Hatchback,Gas,58,6938,Velocity Motors,Bucaramanga,4303,7429,183,2026-01-01
663,Audi,Alemania,Wagon,Gas,108,19181,Drivehub Caribe,Barranquilla,14308,22259,147,2024-01-01
664,Honda,Japon,Sedan,Gas,101,12619,Autoplaza Norte,Bogota,8342,14799,156,2026-01-01
665,Plymouth,Estados Unidos,Wagon,Gas,90,8704,Motorcenter Sur,Medellin,6652,9692,170,2026-01-01
666,Subaru,Japon,Sedan,Gas,96,9631,Autoplaza Norte,Bogota,6037,11535,185,2026-01-01
667,Nissan,Japon,Hatchback,Gas,158,17763,Autoplaza Norte,Bogota,9571,20736,103,2024-01-01
668,Toyota,Japon,Hatchback,Gas,95,11105,Primeauto Andino,Pereira,8349,11901,188,2026-01-01
669,Volkswagen,Alemania,Sedan,Gas,104,10040,Autoplaza Norte,Bogota,5912,11026,178,2026-01-01
670,Dodge,Estados Unidos,Sedan,Gas,103,8539,Carworld Pacifico,Cali,6162,9653,218,2025-01-01
671,Volvo,Suecia,Wagon,Gas,118,13758,Autoplaza Norte,Bogota,7267,16266,179,2025-01-01
672,Porsche,Alemania,Hardtop,Gas,209,31564,Velocitymotors,Bucaramanga,22583,38283,60,2026-01-01
673,Renault,Francia,Hatchback,Gas,102,9523,Drivehub Caribe,Cali,6052,10773,151,2025-01-01
674,Chevrolet,Estados Unidos,Sedan,Gas,72,6627,Carworld Pacifico,Cali,3644,7350,218,2024-01-01
675,Porsche,Alemania,Hardtop,Gas,208,34744,Drivehub Caribe,Barranquilla,20581,38438,62,2023-01-01
676,Subaru,Japon,Wagon,Gas,111,11830,Autoplaza Nrote,Bogota,8514,13672,159,2026-01-01
677,Plymouth,Estados Unidos,Hatchback,Gas,107,7732,Autoplaza Norte,Bogota,5102,9289,193,2026-01-01
678,Bmw,Alemania,Sedan,Gas,166,37754,Primeauto Andino,Pereira,8109,45565,34,2026-01-01
679,Peugot,Francia,Sedan,Diesel,90,12856,Carworld Pacifico,Cali,9358,15852,96,2026-01-01
680,Volkswagen,Alemania,Sedan,Diesel,65,13592,Drivehub Caribe,Barranquilla,9417,14125,114,2024-01-01
681,Subaru,Japon,Wagon,Gas,110,11308,Autoplaza Nrote,Bogota,7935,12874,148,2026-01-01
682,Dodge,Estados Unidos,Wagon,Gas,87,9327,Autoplaza Norte,Bogota,6454,10660,196,2023-01-01
683,Volvo,Suecia,Sedan,Gas,108,16339,Primeauto Andino,Pereira,10852,17214,152,2025-01-01
684,Volvo,Suecia,Sedan,Gas,110,16323,Primeauto Andino,Pereira,10362,17922,139,2025-01-01
685,Honda,Japon,Sedan,Gas,74,7613,Prime Auto Andino,Pereira,5110,8425,175,2026-01-01
686,Toyota,Japon,Hatchback,Gas,76,9049,Motorcenter Sur,Medellin,5933,8614,126,2026-01-01
687,Mitsubishi,Japon,Hatchback,Gas,154,13622,Primeauto Andino,Pereira,9905,16651,124,2026-01-01
688,Plymouth,Estados Unidos,Sedan,Gas,67,7412,Carworld Pacifico,Cali,8271,8614,197,2026-01-01
689,Nissan,Japon,Sedan,Gas,68,6701,Velocitymotors,Bucaramanga,8190,7889,191,2025-01-01
690,Toyota,Japon,Hatchback,Gas,67,8109,Drivehub Caribe,Barranquilla,5335,9400,199,2026-01-01
691,Volvo,Suecia,Sedan,Gas,106,21772,Autoplaza Norte,Bogota,13556,24972,126,2026-01-01
692,Toyota,Japon,Sedan,Gas,70,7973,Carworld Pacifico,Cali,5036,8919,192,2025-01-01
693,Volkswagen,Alemania,Sedan,Gas,106,12729,Autoplaza Norte,Bogota,8698,13667,147,2024-01-01
694,Volvo,Suecia,Sedan,Gas,114,13092,Drivehub Caribe,Barranquilla,9251,13218,206,2026-01-01
695,Chevrolet,Estados Unidos,Hatchback,Gas,66,6306,Motor Center Sur,Medellin,3949,7296,192,2024-01-01
696,Mazda,Japon,Sedan,Gas,101,6808,Primeauto Andino,Pereira,4506,7710,203,2026-01-01
697,Subaru,Japon,Wagon,Gas,112,11902,Autoplaza Nrote,Bogota,7834,13660,187,2026-01-01
698,Plymouth,Estados Unidos,Sedan,Gas,69,6833,Autoplaza Norte,Bogota,4301,6887,181,2026-01-01
699,Bmw,Alemania,Sedan,Gas,102,16704,Carworld Pacifico,Cali,10842,17320,153,2023-01-01
700,Chevrolet,Estados Unidos,Sedan,Gas,67,7063,Carworld Pacifico,Cali,3594,7848,202,2024-01-01
701,Peugot,Francia,Sedan,Gas,100,11998,Autoplaza Norte,Bogota,6832,14075,152,2026-01-01
702,Porsche,Alemania,Hardtop,Gas,201,30408,Velocitymotors,Bucaramanga,21702,35912,60,2026-01-01
703,Honda,Japon,Hatchback,Gas,78,6879,Carworld Pacifico,Cali,4319,8148,218,2026-01-01
704,Honda,Japon,Sedan,Gas,76,6851,Prime Auto Andino,Pereira,5172,8328,169,2026-01-01
705,Dodge,Estados Unidos,Sedan,Gas,65,7614,Velocitymotors,Bucaramanga,4563,9046,188,2026-01-01
706,Peugot,Francia,Sedan,Diesel,94,17873,Velocitymotors,Bucaramanga,10593,21036,176,2026-01-01
707,Alfa-Romero,Italia,Convertible,Gas,105,16229,Velocitymotors,Bucaramanga,9054,18967,121,2026-01-01
708,Plymouth,Estados Unidos,Hatchback,Gas,106,5964,Motorcenter Sur,Medellin,3322,5971,197,2023-01-01
709,Nissan,Japon,Hardtop,Gas,69,8407,Carworld Pacifico,Cali,5372,10419,186,2025-01-01
710,Nissan,Japon,Sedan,Gas,73,7690,Autoplaza Nrote,Bogota,4418,9125,204,2026-01-01
711,Subaru,Japon,Hatchback,Gas,76,7355,Motorcenter Sur,Medellin,8299,9298,190,2026-01-01
712,Peugot,Francia,Sedan,Diesel,94,12738,Carworld Pacifico,Cali,9621,15918,118,2026-01-01
713,Toyota,Japon,Hatchback,Gas,64,5355,Carworld Pacifico,Cali,3269,5716,190,2025-01-01
714,Toyota,Japon,Hatchback,Gas,75,7242,Velocitymotors,Bucaramanga,4301,8274,215,2026-01-01
715,Volkswagen,Alemania,Sedan,Gas,107,9346,Autoplaza Norte,Bogota,6080,11392,214,2026-01-01
716,Toyota,Japon,Hatchback,Gas,67,8186,Motorcenter Sur,Medellin,5842,9060,150,2026-01-01
717,Peugot,Francia,Sedan,Gas,94,11906,Autoplaza Norte,Bogota,7158,13231,139,2026-01-01
718,Nissan,Japon,Sedan,Gas,160,13397,Autoplaza Norte,Bogota,9087,13907,149,2026-01-01
719,Mazda,Japon,Hatchback,Gas,65,5118,Carworld Pacifico,Cali,3077,6278,185,2026-01-01
720,Plymouth,Estados Unidos,Wagon,Gas,84,8753,Motorcenter Sur,Medellin,6434,10066,171,2026-01-01
721,Dodge,Estados Unidos,Wagon,Gas,87,8866,Autoplaza Norte,Bogota,6589,9736,167,2023-01-01
722,Volkswagen,Alemania,Sedan,Gas,112,13337,Autoplaza Norte,Bogota,8593,14299,147,2024-01-01
723,Toyota,Japon,Sedan,Gas,103,9137,Carworld Pacifco,Cali,6440,11449,160,2025-01-01
724,Dodge,Estados Unidos,Sedan,Gas,66,6945,Primeauto Andino,Pereira,5072,8222,154,2026-01-01
725,Toyota,Japon,Hatchback,Gas,68,8272,Drivehub Caribe,Barranquilla,5081,8981,184,2026-01-01
726,Dodge,Estados Unidos,Hatchback,Gas,66,6130,Motorcenter Sur,Medellin,4079,6663,190,2026-01-01
727,Subaru,Japon,Wagon,Gas,79,8136,Drivehub Caribe,Barranquilla,4501,9910,170,2025-01-01
728,Chevrolet,Estados Unidos,Hatchback,Gas,52,5261,Primeauto Andino,Pereira,3525,6379,186,2026-01-01
729,Nissan,Japon,Sedan,Gas,154,13294,Autoplaza Norte,Bogota,8604,14797,139,2026-01-01
730,Saab,Suecia,Hatchback,Gas,165,18652,Primeauto Andino,Pereira,11075,21746,166,2025-01-01
731,Toyota,Japon,Hatchback,Gas,61,5531,Carworld Pacifico,Cali,3403,5986,193,2025-01-01
732,Mitsubishi,Japon,Sedan,Gas,115,9698,Primeauto Andino,Pereira,6261,11253,139,2024-01-01
